년(Annual),시도,시군구,계,계,전,전,답,답,과수원,과수원,목장용지,목장용지,임야,임야,광천지,광천지,염전,염전,대,대,공장용지,공장용지,학교용지,학교용지,주차장,주차장,주유소용지,주유소용지,창고용지,창고용지,도로,도로,철도용지,철도용지,제방,제방,하천,하천,구거,구거,유지,유지,양어장,양어장,수도용지,수도용지,공원,공원,체육용지,체육용지,유원지,유원지,종교용지,종교용지,사적지,사적지,묘지,묘지,잡종지,잡종지
년(Annual),시도,시군구,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수
2022,대구,남구,17430501.1,35494,44458.3,131,450,3,0,0,0,0,4092854.4,408,0,0,0,0,6130069.4,28124,0,0,849355.2,121,37404.8,73,22509,28,1714.3,6,2238886,5875,292.4,4,4880,23,368480,41,137486.9,260,215,2,0,0,69239.1,37,2677650.8,59,3491,11,0,0,90677.6,58,0,0,4285,13,656101.9,217
2022,대구,북구,93989984.3,73299,4146118.2,5330,3287092.1,4245,360335,353,119409,118,45830162.6,3675,0,0,0,0,14168431.2,35942,2793896.8,3592,2085688.1,251,136110.5,111,97418.6,109,186062.8,275,8962192,13172,147393.5,145,428107.2,772,5967239.3,1616,1393176.3,1546,403212.1,264,5417,2,169827.3,67,981111.8,351,365687,22,0,0,198439.1,149,0,0,368469,243,1388987.8,949
2022,대구,수성구,76534322.5,62469,3110139.7,3848,3468350,4639,385408,273,20232,6,37366507.3,3783,1,1,0,0,14104080.7,32800,112695.1,96,1358933.5,185,85035.4,58,42426.9,88,19614.2,53,7540695.7,10894,990378.6,1262,215650,497,2589391.2,801,710359.4,1387,633126.7,490,1373,1,323762.1,100,776859.9,204,1192278.2,77,29677,37,142862.4,132,0,0,80699.9,127,1233784.6,630
2022,대구,달서구,62374778.1,52972,676933.4,1319,1196027,2597,33547,23,4232,3,19212186.5,1665,0,0,0,0,14702556.4,31632,7382086.5,2773,2855185.9,214,140427.5,123,83844.3,114,74565.8,78,8550676.8,9152,155628.8,17,175678,219,2033661.2,430,298571.1,962,561005.5,123,0,0,296750.4,178,2329301.2,523,183072.3,38,0,0,142947.8,118,3946,1,161694,59,1120252.7,611
2022,대구,달성군,428364376.6,203199,21854990.7,28054,50498098.7,57467,641984.4,590,1105785.9,481,253645847.6,19361,6,2,0,0,16323246.3,33574,12736671.9,3846,1798486.1,262,352703.8,200,103706.9,113,515403.2,597,17844313.3,34661,330729,85,2441382.4,3675,26850486.6,5247,7162781,7843,3091622.7,1769,27902,24,1357862.8,303,3071849.3,629,333342.7,46,392871,52,262769.7,194,2133,1,2606274,2558,3011125.6,1565
2022,인천,인천,1067044880.7,670043,77552264.7,94619,154386154.1,85814,1676103.4,1141,2682515.4,1734,386888104.4,86731,0,0,3530798.3,741,117044482.3,223737,28091297.6,10720,11374825.2,1593,2134166,1422,681270.6,702,4997061,2372,85944348.1,107087,2751391.4,2009,4115022.2,3220,8215474.8,4376,20891007.2,16495,21235462.8,2069,463403.6,153,1279865.8,226,29137232.3,3725,13585959.6,297,1680140.4,1168,1522928.5,1539,336399.8,119,2802182.4,1869,82045018.8,14365
2022,인천,중구,140373059.6,59723,4372698.5,5993,4775206.4,5595,148515.6,107,3135,2,30216763.7,7722,0,0,1339945,237,14071798.4,22567,1915405.9,322,1068274.9,106,819619.5,161,82222.9,68,1860342.5,194,13987511.6,11800,868409.7,183,754666.3,253,44517.1,33,2067227.8,571,3713663.8,103,0,0,26765.4,4,6701755.1,766,5623011,42,1190767.9,733,105308.6,105,0,0,97848,18,44517679,2038
2022,인천,동구,7197503.9,19074,79,5,0,0,0,0,0,0,65256,2,0,0,0,0,1826024,13456,2353054.7,555,272788.8,93,22990.5,61,18754.6,15,136617.6,34,1158282.8,3984,51825.8,184,696.8,6,53,1,126078.7,147,189987.7,2,0,0,50544.6,38,212949.4,194,28994.5,1,0,0,45857.2,62,0,0,0,0,636668.2,234
2022,인천,미추홀구,24834633.6,54594,196933.4,643,41648.5,141,0,0,0,0,1712680.2,503,0,0,0,0,11036387.2,41992,1111038.3,433,1576769.2,262,86346.5,190,61738.7,76,37763.9,24,5112259.1,8348,246863.4,495,54080.1,13,9780,16,79155.6,184,940185.1,33,0,0,104117.5,41,706639.6,212,424289.6,44,0,0,137195.2,138,26076.1,15,8283,6,1124403.4,785
2022,인천,연수구,56190676.3,14765,762890.1,1117,272897.9,355,0,0,0,0,3871272.7,1136,0,0,0,0,16676329.3,7535,2146569.4,66,2534668.3,125,269612.3,80,47213.1,38,465831.5,20,9315588.6,2770,126191.4,51,68745.8,77,53027.1,57,74609.8,117,568304,12,0,0,20900,1,8465389.5,459,2502278.8,28,17305,13,83779,70,2645.7,1,54009,13,7790618,624
2022,인천,남동구,57453774.4,43557,5455535,5544,830213.4,1438,264216.9,112,10004.6,16,10222163,1862,0,0,123630,2,12136354.3,20818,6460936.9,2732,999305.4,104,189803.5,234,83092,87,92082.5,153,9291188.3,7200,282751.2,155,222367,331,1546479.3,383,279534.3,323,938280.3,17,6633,2,402769.9,11,5817682.7,679,190425.8,13,9980,3,148251.3,150,0,0,96294.8,72,1353799,1116
2022,인천,부평구,32004149.3,44545,522746.9,1511,603786.3,953,0,0,0,0,7128644.4,1121,0,0,0,0,10428826.2,28815,2208165.8,694,1096831.2,190,59015.5,90,83906,82,55091.3,37,4616726,8014,293357.3,184,29383,64,78847.5,43,681402.4,966,59716.1,7,0,0,250458.6,87,907993.6,249,118085.2,5,0,0,164289,136,0,0,29526.6,39,2587350.4,1258
2022,인천,계양구,45567671.9,36865,5325418.4,4745,8599192.1,7051,81308,39,41972.8,41,11130035.9,2327,0,0,0,0,7162345.2,12230,430149.4,215,914594.4,121,89821.9,61,57722.8,64,87384.9,86,5290250.9,6240,500544.5,100,16024,22,693746.3,269,1572944.4,2200,11342.5,18,11648,4,47853,21,613913.6,188,272671.6,8,649,3,84782.7,83,0,0,86649.7,61,2444705.9,668
2022,인천,서구,119055979.2,71563,6769467.9,7071,7582036.3,6823,282615,180,89083,61,25091397.7,6796,0,0,492556,50,21330291.4,25246,10330367.3,5175,1505004.9,192,304713.6,187,188537.1,176,1426396.2,322,15350861.9,10705,381448.1,657,711383.4,836,2862823.8,956,1205707.4,1819,1146636.2,201,1671,2,273637.8,12,5645056.9,940,3194571.2,94,3220,1,181176.4,171,0,0,360940,145,12344378.7,2745
2022,인천,강화군,411418089.5,253384,38573796.1,50924,118988142.5,53369,342340.9,242,1758490,1498,176297823.4,44337,0,0,429775.3,170,17974097.3,40215,1088245.9,492,1101837.6,281,250824.6,317,40565.4,62,733905.6,1269,17858216.1,40594,0,0,1950433.3,1320,2864188.7,2606,13059209.2,8660,10456648.6,1394,315158.6,101,5083,2,56922.9,37,948106.8,46,357789.5,348,507280.8,510,307678,103,1741665.3,1353,3409864.1,3134
2022,인천,옹진군,172949343,71973,15572699.4,17066,12693030.7,10089,557107,461,779830,116,121152067.4,20925,0,0,1144892,282,4402029,10863,47364,36,304750.5,119,41418.1,41,17518,34,101645,233,3963462.8,7432,0,0,307242.5,298,62012,12,1745137.6,1508,3210698.5,282,128293,44,97736,9,8929,1,283525.1,16,100429,67,65008.3,114,0,0,326966,162,5835552.1,1763
2022,광주,광주,501024298.6,391283,31441250.4,40149,81050493.2,63315,517309.4,228,1712381.2,521,185032214,29150,0,0,0,0,62507430.8,146436,18505026.7,4695,8911440.9,1001,837444,1038,431730.1,517,814733.9,972,41355003.7,67875,2460503,2091,1364302.4,2494,21680484,7493,10878102.6,13890,4469782.2,1894,14473,13,817188.8,273,7650570.5,1538,2522287.8,153,9280,6,1030225.7,759,90202.5,29,2910521.4,983,12009916.4,3770
2022,광주,동구,49319444.4,38126,1838926.3,2556,1120930.1,1579,8502,11,24800,2,34561746.1,3521,0,0,0,0,5511371.7,22557,4788,4,1124466,163,147302.5,288,21023.3,40,13853.1,24,2779089.7,6060,185584.8,160,0,0,571748.4,265,426525.3,392,161495.6,82,0,0,218638.5,50,174175,116,36316,3,0,0,109479.7,93,416,2,85347.2,38,192919.1,120
2022,광주,서구,47748554,50686,2997510.3,4061,7051824.2,5115,41304,27,279759.8,79,7802411.7,2550,0,0,0,0,11811458.5,24557,1299577.4,579,892261.2,129,124618.2,163,45769.7,60,220267.2,177,6334785.4,8317,161506.3,62,224186.2,523,4254503.8,1859,868939,1143,326001,106,0,0,3874.5,4,981639.3,201,629969,50,0,0,212793.5,179,0,0,62857.2,83,1120736.6,662
2022,광주,남구,60975038.5,61568,5311861.3,6422,14696062.6,9923,83304.4,33,107799,36,17640359.7,3808,0,0,0,0,8740537,25073,588171.3,143,1217158.1,178,72074.2,111,57913.6,79,30678.5,68,5188356.2,11290,164151.7,224,144726,120,2662603.4,539,1510812.7,2137,339802.1,227,589,1,168249.8,77,947729.5,285,277408,11,0,0,241154,150,68706.4,13,279807.8,233,435022.2,387
2022,광주,북구,120270453.1,88305,5489014.7,8472,13591367,12062,67181,24,115871.6,29,50589044.7,7080,0,0,0,0,16921416.7,39468,3612097.9,880,3917021.5,246,185059.2,268,90509.7,103,138217.3,142,10320878.1,13914,418042.5,334,322439,334,4051256,735,1905121.6,2163,1235937.4,444,2260,3,331513,92,2482813.5,340,145759,36,0,0,240319.9,181,0,0,2007960.5,320,2089351.3,635
2022,광주,광산구,222710808.6,152598,15803937.8,18638,44590309.3,34636,317018,133,1184150.8,375,74438651.8,12191,0,0,0,0,19522646.9,34781,13000392.1,3089,1760534.1,285,308389.9,208,216513.8,235,411717.8,561,16731894.3,28294,1531217.7,1311,672951.2,1517,10140372.4,4095,6166704,8055,2406546.1,1035,11624,9,94913,50,3064213.2,596,1432835.8,53,9280,6,226478.6,156,21080.1,14,474548.7,309,8171887.2,1966
2022,대전,대전,539668542.3,292871,26974572.5,29501,28429735.9,26563,2209583.3,1535,289627.9,199,276403177.1,18952,68.2,12,0,0,68132347.5,136634,8980141,2280,9550625,935,784919.1,715,352053.1,415,474016.3,652,40308915.6,45621,3769671.8,2385,1090075.9,2251,19428747.7,6498,6816511.5,7864,21839289.1,2753,5112,3,1073395.6,207,9971464.7,1973,2134805.2,205,40792,14,747366.3,584,79809.7,25,1464297.2,365,8317421.1,3730
2022,대전,동구,136686122.1,70391,7413872.4,8122,4433273.6,4886,408766.4,266,10153,13,81888018,4301,0,0,0,0,10544692.4,34584,293585.7,197,1402483.2,241,101344.2,91,50109.9,81,214778.7,176,7976655,10881,912607,784,198334.8,553,1557341.8,1245,1094135.9,1395,15532441.1,1774,0,0,26168.1,30,2046766.7,214,86149.9,9,11070,5,100407.6,117,29311,21,62691.4,115,290964.3,290
2022,대전,중구,62181987,50424,2783536.5,3130,2539111.5,2900,244473.4,143,22489.5,27,35668509.1,1791,0,0,0,0,9639045.3,31996,122914.9,84,1194341.7,227,63897.7,119,51572.4,67,25639.5,53,4738206.7,6736,202296.6,262,116815.4,188,2417687.1,1111,645878.2,847,34735.5,73,0,0,33911.5,10,1137066.8,213,168887,13,0,0,132282.4,142,0,0,10779,19,187909.3,273
2022,대전,서구,95453032.3,56890,4065011.3,4670,6060618.7,5641,120223,59,73605.8,58,47074219.8,2975,0,0,0,0,15681965.1,30045,225600.9,99,2370238,172,180122.5,168,67180.3,66,46255.3,81,8155233.1,7676,536792.4,282,335056.7,698,4944519.7,1486,1402840.3,1658,144163,94,959,1,330004.2,15,2786067.3,433,67041,13,3646,1,262571.6,142,19479,1,50417.8,36,449200.5,320
2022,대전,유성구,176610385.5,72436,9596953.4,9937,13283231.2,10359,1332042.7,1001,116228.6,93,84251151.4,6955,68.2,12,0,0,24129043.4,21038,3098499,514,3620644.8,216,300198.2,242,91514.2,98,131118.4,269,13010306.9,12764,158624.8,41,237121.2,442,7178615.4,1668,3070918.7,2928,552046.2,284,4153,2,127984.5,111,3269026.9,943,1665774,151,9002,2,177722.1,101,31019.7,3,1242732,156,5924644.6,2106
2022,대전,대덕구,68737015.4,42730,3115198.9,3642,2113500.9,2777,104077.8,66,67151,8,27521278.8,2930,0,0,0,0,8137601.3,18971,5239540.5,1386,962917.3,79,139356.5,95,91676.3,103,56224.4,73,6428513.9,7564,1959351,1016,202747.8,370,3330583.7,988,602738.4,1036,5575903.3,528,0,0,555327.3,41,732537,170,146953.3,19,17074,6,74382.6,82,0,0,97677,39,1464702.4,741
2022,울산,울산,1062833506.3,504263,31647958.5,50981,89512316.7,93903,11909451,7004,6536400.5,1570,663509145.8,73744,6,2,0,0,53774464.2,120878,62528688.8,6918,4531356.5,853,1142560.5,718,746369.9,491,1075812.5,1129,48864690.4,89855,3006963.5,3951,2110578.5,3398,29928202.7,12372,11425743.7,15824,12436819.8,6856,136614,94,1834618.1,1450,5905750.7,1597,3895473.8,496,173963.3,59,738468.3,744,114339,29,3681715.8,2915,11665033.8,6432
2022,울산,중구,37007129.5,42419,1662489.6,2968,1954271.8,1932,748655,421,415719,36,13812449.2,2703,0,0,0,0,8143735.1,24356,7489,6,716328.6,115,92755,136,34137.8,54,23410.3,53,4060745,6936,0,0,150258.1,240,2963671.6,601,476911.3,978,106505.3,109,0,0,38112.7,20,985028.2,287,227745.4,28,0,0,112908.9,89,2587,4,180434.9,128,90780.7,219
2022,울산,남구,73993354.4,53617,1527349.9,3071,1899725.3,2486,260414.3,196,7866,7,17336073.1,3825,0,0,0,0,10413348.1,25943,22738344.4,2011,1330698.3,173,161143.5,119,478807.2,161,121983.3,71,8018440.6,10131,727824.7,814,245753.9,315,2519878.5,474,670019.5,1370,362903.6,197,0,0,496361.1,351,1112345.9,409,205639.3,17,0,0,89674.3,88,0,0,276032.4,144,2992727.2,1244
2022,울산,동구,36073325.1,21205,762774.9,1255,949734.4,1157,79239,51,0,0,18111692.3,1842,0,0,0,0,4732826.4,12075,6170787.8,128,614542.9,101,60067,50,18087.8,21,22288.3,20,2829716.6,3445,0,0,111794.6,41,309777,158,350641,391,24970.1,45,0,0,48921.5,18,165481,76,153424,10,0,0,70629.1,80,3108,4,45096,45,437725.4,192
2022,울산,북구,157352307.1,74087,6082938.8,9065,14960761.9,14941,1074364,712,120236.3,105,98221571.2,10320,0,0,0,0,8678823.7,15360,6491306.1,1428,806888.5,184,190686.9,122,60019.6,69,151908.5,156,7146070.7,12413,408043.6,387,681771.5,1080,5304850,2612,2059981.3,2565,332463.2,246,7872,7,86469.6,70,1244736.5,369,209187.5,32,8091,1,95892.8,116,80713,8,613150.9,516,2233508,1203
2022,울산,울주군,758407390.2,312935,21612405.3,34622,69747823.3,73387,9746778.7,5624,5992579.2,1422,516027360,55054,6,2,0,0,21805730.9,43144,27120761.5,3345,1062898.2,280,637908.1,291,155317.5,186,756222.1,829,26809717.5,56930,1871095.2,2750,921000.4,1722,18830025.6,8527,7868190.6,10520,11609977.6,6259,128742,87,1164753.2,991,2398159.1,456,3099477.6,409,165872.3,58,369363.2,371,27931,13,2567001.6,2082,5910292.5,3574
2022,세종,합계,464918218.2,203249,36051896.2,37065,59329792.6,42638,6497249.6,4226,2853123,1611,238133177.5,28872,3,1,0,0,25115061.3,36533,10248950.9,2173,2884427.7,324,273366.3,293,114780.2,117,1188969.9,916,20815572.6,24512,2378846.4,1789,1623519.5,2288,24670037.9,5728,9424882.7,7440,1164260.6,482,73891.6,69,506429.7,986,7071301.6,884,3127125,89,599205,181,358989.2,317,872,3,1805626.7,615,8606859.5,3097
2022,세종특별자치시,세종특별자치시,464918218.2,203249,36051896.2,37065,59329792.6,42638,6497249.6,4226,2853123,1611,238133177.5,28872,3,1,0,0,25115061.3,36533,10248950.9,2173,2884427.7,324,273366.3,293,114780.2,117,1188969.9,916,20815572.6,24512,2378846.4,1789,1623519.5,2288,24670037.9,5728,9424882.7,7440,1164260.6,482,73891.6,69,506429.7,986,7071301.6,884,3127125,89,599205,181,358989.2,317,872,3,1805626.7,615,8606859.5,3097
2022,경기,경기,10199543631.3,5131288,871305620.1,846285,1187425021.3,876523,21509658,11043,60316339.5,33509,5265801281.3,625873,180,8,12569098,2474,643124202.4,1102143,250294765.4,125426,52076685.3,6533,9425367.5,8319,4275534.1,5139,42459421,29210,477619236.9,876848,24443334.5,24628,20336374,24022,407860960.7,128620,178408168,188241,87363733.2,18755,1180977.3,754,9367818.2,9473,92773289.4,18040,125940754,13381,11471476.2,3686,12036891.6,9807,10064933.3,482,34849736.9,14672,285242773.2,127394
2022,경기,수원시(계),121098919.9,128493,7651233,8947,8517607.9,8750,75382,20,492548,56,25388296.6,4268,0,0,0,0,33271448.2,68189,3334948.6,929,4588032.4,484,501164.4,410,205325.7,219,103479.4,138,15907835.9,27287,802226,849,41316.1,191,2648056.7,1361,1173551.4,2453,1650449.7,258,3078,1,319244.4,358,6688329.7,1254,517193.3,108,15821.7,12,440598.4,347,31574.8,41,132040.5,137,6598137.1,1426
2022,경기,수원시장안구,33343885.7,30570,1602760.4,2058,1006166.9,1147,36285,4,0,0,15548454.4,1716,0,0,0,0,7000174.5,16569,228828.9,67,1354897.3,154,52986.9,66,50590.2,50,10935.2,28,3600155.3,6820,140514,52,9592,12,513326.9,401,339318.3,514,524903,204,3078,1,127113,14,613464.3,194,207509.3,14,9228.7,11,142903.2,124,2228,1,43806,48,174666,301
2022,경기,수원시권선구,47180198.5,46751,5182126.2,5028,6817479.4,6379,35831,8,492548,56,4957210.2,1360,0,0,0,0,11083239.3,20240,1025865.5,446,1065076.4,117,285410.6,220,99251,96,44269,80,5714184,8673,299931,455,15611,91,1522362.3,561,661849.6,1284,48982.7,38,0,0,36275,319,1802977.9,445,20804.2,5,6593,1,110370.2,94,0,0,23542.5,57,5828408.5,698
2022,경기,수원시팔달구,12860370.6,35738,330754.7,911,222162.8,362,0,0,0,0,1184157.9,516,0,0,0,0,6558455.7,24413,0,0,584089.3,100,42096.3,67,17422.6,23,2947.7,10,2428478.4,8245,222799.3,286,83,2,127936.2,116,74861.9,294,364215,12,0,0,11129,7,403003.4,100,3768,11,0,0,106645.1,56,29346.8,40,14054,13,131963.5,154
2022,경기,수원시영통구,27714465.1,15434,535591.7,950,471798.8,862,3266,8,0,0,3698474.1,676,0,0,0,0,8629578.7,6967,2080254.2,416,1583969.4,113,120670.6,57,38061.9,50,45327.5,20,4165018.2,3549,138981.7,56,16030.1,86,484431.3,283,97521.6,361,712349,4,0,0,144727.4,18,3868884.1,515,285111.8,78,0,0,80679.9,73,0,0,50638,19,463099.1,273
2022,경기,성남시(계),141625861.1,93619,4996795,6428,4276284.8,4907,108616,78,35906,7,62054306.3,6905,0,0,0,0,24324227.4,54987,1125388.5,218,2803866.2,253,524843.4,361,137475.2,129,19002.9,17,16468356.3,12485,159540,68,74106.4,136,3525194.1,1347,984423.8,1823,408367.3,185,3279,2,867538.9,311,8398605.9,770,955295.9,57,347503.4,22,270355.4,163,19350,12,745514,71,7991719,1877
2022,경기,성남시수정구,45452706.7,43394,2562182.1,3183,1840871.7,2284,100484,66,1579,1,20807006.3,2177,0,0,0,0,6156878.3,26484,35973.2,11,981238.1,107,198301.8,193,27435.2,43,8644,8,4335685.1,5795,25215.1,24,49586,89,1165508.4,714,435872.5,863,198202.3,126,1959,1,520169,193,1378017.7,133,33707.2,14,14070,15,54826.4,50,16221,11,54065,20,4449008.3,789
2022,경기,성남시중원구,26412709.5,27262,585942.2,774,901808.4,821,5533,6,2075,2,12899654.9,1325,0,0,0,0,4205688.9,19517,1039887.3,195,558169.9,47,182322.4,100,28758,36,4919.9,6,3703887.3,3195,133305,43,1697.4,11,208568.1,218,254465.9,475,18715.7,5,1320,1,1237.7,3,1035435.6,168,115327.2,2,1384,1,41653.2,40,3129,1,45403,16,432420.5,254
2022,경기,성남시분당구,69760444.9,22963,1848670.7,2471,1533604.7,1802,2599,6,32252,4,28347645.1,3403,0,0,0,0,13961660.2,8986,49528,12,1264458.2,99,144219.2,68,81282,50,5439,3,8428783.9,3495,1019.9,1,22823,36,2151117.6,415,294085.4,485,191449.3,54,0,0,346132.2,115,5985152.6,469,806261.5,41,332049.4,6,173875.8,73,0,0,646046,35,3110290.2,834
2022,경기,의정부시,81545309.8,54800,3953621.9,5390,2475169.4,2930,206602.1,214,15856,29,46045617,4674,0,0,0,0,11591039.6,24907,226886.9,96,1203537.4,101,114891.8,161,67693.9,97,48233.6,66,7354962.6,9319,728669.2,507,44013.2,95,1991013.6,1155,852689.8,2057,43564.8,11,2239,6,110679.2,211,1410881.5,479,334326.7,141,6136,6,144498.3,156,13007,2,70126,63,2489353.3,1927
2022,경기,안양시(계),58501118.3,37904,895452.6,1911,464629.3,706,24333,9,3547,6,29197116.8,2232,0,0,0,0,11962557.5,21930,1387211.9,627,1849977.9,194,134762,127,47034.3,53,84898,23,6004156.8,6495,301935.6,196,16865.7,19,1747680.6,1140,195386.5,355,103,3,0,0,131635.7,179,1245797.1,366,217248.9,10,9876.4,10,171385.6,134,0,0,25739.2,7,2381786.9,1172
2022,경기,안양시만안구,36562941.9,24852,619951.5,1364,249245.5,435,0,0,3547,6,21831240.7,1472,0,0,0,0,5309221.5,14276,489329.8,212,1056957.1,109,67340.7,65,25225.9,29,42271.1,10,2791489.9,4276,296660,178,16360.4,18,1273604.7,992,100932.8,153,20,1,0,0,54914.1,53,263119.2,145,77786.3,1,0,0,92918.3,70,0,0,25452.5,5,1875352.9,982
2022,경기,안양시동안구,21938176.4,13052,275501.1,547,215383.8,271,24333,9,0,0,7365876.1,760,0,0,0,0,6653336,7654,897882.1,415,793020.8,85,67421.3,62,21808.4,24,42626.9,13,3212666.9,2219,5275.6,18,505.3,1,474075.9,148,94453.7,202,83,2,0,0,76721.6,126,982677.9,221,139462.6,9,9876.4,10,78467.3,64,0,0,286.7,2,506434,190
2022,경기,부천시,53457017,61396,3000680.8,3030,3340537.8,2367,50286,22,22922,27,8074070.2,1521,0,0,0,0,17696753.7,39300,2787626.6,2582,2008547.1,191,213449.2,189,87062.4,91,184370.1,22,9463606.2,9136,315269.7,186,3323.8,9,411004,459,733265.3,825,54181.1,15,1367,1,251115,78,2278564.3,513,435882.3,21,187827.4,20,181313.6,177,0,0,56519.1,32,1617472.3,582
2022,경기,광명시,38519461.2,32399,4748314.8,4863,2306739,1796,90,1,66009,69,13802510.5,2445,0,0,0,0,7538833.3,13757,111502.1,27,635138.6,106,87143.2,65,46687.2,79,81756,56,4580784.8,6465,494229.8,186,191990.7,217,1017957,474,309252.7,470,158297.6,21,5830,2,533595.1,352,758563.1,246,263700.1,6,0,0,79780.3,125,343,2,82523.2,46,617890.1,523
2022,경기,평택시,457882392.2,376267,37249528.8,47724,147981703.6,93326,1991274.8,1141,3426777.3,1833,74211961.7,33720,0,0,59215,29,37747620.7,77857,24797744.3,5654,2343843.4,390,508619.1,443,297461.5,345,4225318.5,2433,32218164.8,62485,1383235.7,1779,1716319.7,2570,17047273.7,8537,17340569.6,25024,18289787.1,514,97231,79,266624,906,6475053.4,1724,1532428.4,112,327408.2,166,616747.3,561,0,0,679094.7,676,25051385.9,6239
2022,경기,동두천시,95671816.4,43037,6528051.8,5965,2367031.7,2868,51889,19,275670.9,217,63527485.2,4842,0,0,0,0,5468605.4,15250,1065282.2,451,499100.9,67,90412.2,99,50170.5,53,120552.2,103,3184370.2,6857,355244.1,175,61423,76,2188678.7,727,1345642,1702,24883.8,15,0,0,54334,3,392595.6,147,1446019.9,39,102622.6,71,179742.3,177,0,0,335725.1,104,5956283.1,3010
2022,경기,안산시(계),156527951.6,100054,12252615.3,14268,10234569.8,11180,618310.8,511,369649.4,279,51930964.7,13029,0,0,1877380,985,20141471.1,34370,12819327.9,3004,3616186.8,170,488885.1,355,136684.2,135,276783,441,18026769.7,13298,1023142.1,1046,1068949.6,487,1849137.2,920,1356792,2012,3961058.2,436,56430,36,407018.9,105,5579345.9,701,2763622.3,95,1011390.9,99,200763.9,214,0,0,579000,142,3881702.8,1736
2022,경기,안산시상록구,57992504.1,40549,5378844.2,5601,3685896,3392,58872,27,229443.4,210,21260798.5,2495,0,0,0,0,8543447.9,17943,614288.6,563,2179122.9,90,115848.8,136,69650.6,69,92401.6,265,7744853,5726,649107.7,647,76888,113,865230.9,780,576580,905,32924,30,17355,14,103591.8,21,2475497.7,315,1215701.4,38,25156.1,1,111102.5,135,0,0,189314,65,1680587.5,968
2022,경기,안산시단원구,98535447.5,59505,6873771.1,8667,6548673.8,7788,559438.8,484,140206,69,30670166.2,10534,0,0,1877380,985,11598023.2,16427,12205039.3,2441,1437063.9,80,373036.3,219,67033.6,66,184381.4,176,10281916.7,7572,374034.4,399,992061.6,374,983906.3,140,780212,1107,3928134.2,406,39075,22,303427.1,84,3103848.2,386,1547920.9,57,986234.8,98,89661.4,79,0,0,389686,77,2201115.3,768
2022,경기,고양시(계),268119143,179692,26514817.9,27723,29543053,22556,729924.9,454,1502734.4,502,82906053.4,14785,0,0,0,0,36653774.1,47115,3276477.9,2554,2503766.4,288,310941.9,360,263738.9,304,2028443.4,2241,20609432.7,37429,3374643.7,2171,604191.4,648,24360024.4,3493,6614873,8684,295085.1,171,65831.9,45,444480.5,483,7526998.7,1319,3929667.4,540,386559.5,21,463330.3,457,2162474,55,1865245.7,272,9182578.5,5022
2022,경기,고양시덕양구,59959662.9,49301,6053606.5,5745,6008395.1,4599,112613.9,66,266659.7,229,11685855.3,3738,0,0,0,0,12408370,14484,2051163.8,1629,671638.2,68,99535.1,104,74011.1,82,1144784.2,966,6335695.4,11004,208515.8,156,81613.7,48,3360195.9,797,2141456.5,3084,41803.9,30,13715.9,13,205598.7,104,3296489.2,422,429703.1,181,359490.5,10,142370.7,122,12336,2,272992.9,74,2481051.8,1544
2022,경기,고양시일산동구,42563953.4,27999,3646861.7,2900,9076177.4,4570,132849,70,89515.7,78,1505786.4,879,0,0,0,0,8800734.2,8124,528536.1,529,615787.8,57,72946.3,32,41838.9,41,635527.3,907,5313278,6680,167716.3,112,58444.7,18,7287420.3,185,1729105.3,1640,20887.3,10,24166,15,5143,22,1202960.1,225,244154.8,10,0,0,106035.6,85,0,0,22195,35,1235886.2,775
